name,cols,rows,equalities,nz,density,bin,int,cont,rpart,rpack,rcov,rcard,rknp,riknp,rflowbin,rflowint,rflowmx,rvbound,rother,objMin,objMax,objAv,objMed,objAllInt,objRatioLSA,rhsMin,rhsMax,rhsAv,rhsMed,rhsAllInt,rhsRatioLSA,aMin,aMax,aAv,aMed,aAllInt,aRatioLSA
neos-934531,1082,47078,100,136119,0.267222784164621,1082,0,0,100,1828,0,0,0,0,0,0,0,0,45150,0,10,0.0499076,0,1,5,0,99993,20.0201,1,1,99993,-1,100000,6.94761,1,1,100000
neos-937815,11646,9251,160,48013,0.044564945130438,8876,0,2770,0,2758,0,0,0,57,0,0,0,0,6436,-10,500,4.63249,10,1,500,0,10,0.538969,0,1,10,-1,1,0.738571,1,1,1
neos-941313,167910,13189,49,484080,0.021858920473587,167910,0,0,9,780,0,40,30,0,0,0,0,0,12330,0,210,59.6166,55,1,21,0,3060,7.04633,0,1,3060,-1,128,2.34978,1,1,128
neos-948268,7550,4773,1001,26410,0.073287518228224,7550,0,0,1000,0,0,1,0,0,0,0,0,0,3772,0,1,0.500397,1,1,1,0,60,0.222083,0,1,60,-1,1,0.714351,1,1,1
neos-948346,57855,1570,0,540443,0.594989560437443,57855,0,0,0,632,0,0,274,0,0,0,0,0,664,-1,0.5,-0.995874,-1,0,10,-10000,106,-1134.48,1,1,10000,-10000,53,2.71072,1,1,10000
neos-950242,5760,34224,1632,104160,0.052838164251208,5520,240,0,144,72,24,0,0,0,1248,240,0,0,32496,0,1,0.00416667,0,1,1,0,1,0.882188,1,1,1,-1,1,0.307834,1,1,1
neos-952987,31329,354,168,90384,0.814970263648074,31329,0,0,0,0,177,0,9,0,0,0,0,0,168,0.23018,99999,619.4,42.1151,0,434438,1,1050,52.6299,4,1,1050,-207,1050,18.8074,1,1,1050
neos-953928,23305,12498,0,169861,0.058318191670161,23305,0,0,0,614,0,0,257,0,0,0,0,0,11627,-1,0.0111111,-0.990332,-1,0,450,-15,53,0.960554,0,1,53,-53,53,5.32531,1,1,53
neos-954925,84718,2989,0,844983,0.333692435741648,84718,0,0,0,1159,0,0,257,27,0,0,0,0,1546,-1,0.0111111,-0.997872,-1,0,450,-15,53,4.23453,0,1,53,-53,53,5.69644,1,1,53
neos-956971,57756,2527,0,483560,0.33132027965964,57756,0,0,0,1146,0,0,137,0,0,0,0,0,1244,-1,0.0111111,-0.996878,-1,0,450,-15,53,2.44638,1,1,53,-53,53,3.04779,1,1,53
neos-957143,57756,2767,0,497676,0.31141564779343,57756,0,0,0,1266,0,0,257,0,0,0,0,0,1244,-1,0.0111111,-0.996878,-1,0,450,0,53,5.22479,1,1,53,-2,53,4.47016,1,1,53
neos-957270,5929,3282,60,417968,2.14794425483188,5929,0,0,53,294,1,0,0,0,7,0,0,0,2927,0,0.5,0.000168663,0,0,1,0,1,0.106033,0,1,1,-1,43,-0.91918,-1,1,43
neos-957323,57756,3757,0,499656,0.230267583895338,57756,0,0,0,1266,0,0,257,0,0,0,0,0,2234,-0.999946,0,-0.995603,-0.998642,0,1.0022,0,53,3.84802,0,1,53,-45,53,4.42206,1,1,53
neos-957389,6036,5115,89,355372,1.15103449035342,6036,0,0,54,463,3,0,0,0,35,0,0,0,4560,0,0.5,0.000497018,0,0,1,0,1,0.101662,0,1,1,-1,30,-0.892558,-1,1,30
neos-960392,59376,4744,1575,189503,0.067276048078203,59376,0,0,0,1660,0,0,257,7,1575,0,0,0,1245,-1,0,-0.0265259,0,1,1,0,97,3.18065,0,1,97,-53,53,0.655217,1,0,53
neos-984165,8883,6962,155,36742,0.05941130770753,6478,0,2405,0,2331,0,0,0,54,0,0,0,0,4577,-10,500,4.54182,1,1,500,-2,8,0.638753,0,1,8,-1,1,0.750857,1,1,1
neos1,2112,5020,100,21312,0.201014125316914,2112,0,0,0,468,0,0,288,36,80,0,0,0,4148,0,1,0.136364,0,1,1,-1,5,0.408765,0,1,5,-1,3,0.504505,1,0,15
neos10,23489,46793,16,251197,0.022854358252205,23484,5,0,0,4,0,0,0,0,16,0,0,0,46773,-900,4,-0.627017,0,1,900,-1,2,0.967046,0,1,2,-5,6,-0.104336,1,1,6
neos13,1827,20852,0,253842,0.666311359406209,1815,0,12,0,0,0,0,0,0,0,0,0,0,20852,-202.263,0,-1.22126,0,0,1.23191,0,1633,3.9952,0,1,36.2889,-146.227,227.459,-12.8109,-14.3834,0,15163900
neos16,377,1018,10,2801,0.729833813635724,336,41,0,0,336,0,0,0,0,0,0,0,0,682,0,1,0.00265252,0,1,1,-6,292,0.903733,1,1,292,-7,7,0.251696,1,1,7
neos17,535,486,1,4931,1.8964655205569,300,0,235,0,0,0,0,0,0,0,0,0,0,486,0,0.27015,0.00311163,0.00045,0,600.333,-0.001,1,0.0012037,-0.001,0,1000,-1.001,1.001,-0.0741057,-1,0,1.001
neos18,3312,11402,2394,24614,0.065179471014069,3312,0,0,2262,0,2809,0,0,0,0,0,0,0,6331,0,1,0.0241546,0,1,1,-78,1,0.174531,1,1,78,-1,1,-0.0483465,-1,1,1
neos5,63,63,0,2016,50.7936507936508,53,0,10,0,0,0,0,0,0,0,0,0,0,63,1,1,1,1,1,1,3,8,5.95238,6,1,2.66667,1,1,1,1,1,1
neos8,23228,46324,12,313180,0.029105572720721,23224,4,0,0,4,0,0,0,0,12,0,0,0,46308,-2700,4,-1.90029,0,1,2700,0,2,0.972023,0,1,2,-5,6,-0.287777,-1,1,6
neos859080,160,164,43,1280,4.87804878048781,80,80,0,0,40,0,0,0,0,0,39,0,0,85,0,1,0.5,1,1,1,-1,1,0.237805,0,1,1,-10,1,-0.5625,1,1,10
net12,14115,14021,552,80384,0.040617177568499,1603,0,12512,0,391,0,0,0,0,460,0,0,0,13170,0,20,0.0238753,0,1,20,-1,3,1.81178,2,1,3,-12,3,1.18332,1,1,12
netdiversion,129180,119589,20000,615282,0.00398279263623,129180,0,0,1,49799,103,0,0,0,19996,0,0,0,49690,0,99999,155.74,0,1,99999,-1,1,0.417279,0,1,1,-1,1,0.580449,1,1,1
newdano,505,576,128,2184,0.750825082508251,56,0,449,0,0,0,16,0,0,0,0,56,0,504,0,1,0.0019802,0,1,1,0,15,1.01389,0,1,7.5,-81,1,-10.7656,-1,1,81
nexp-150-20-8-5,20115,4620,54,42465,0.045695045695046,17880,0,2235,0,2235,0,0,0,0,0,0,54,0,2331,0,8,4,4,1,8,-22,9,0.415801,0,1,22,-291,1,-26.9474,1,1,291
nj1,78084,97579,7747,321540,0.004220040233843,14280,0,63804,607,0,0,0,0,0,0,0,7140,0,89832,0,15.8029,0.338775,0,0,19664.4,0,769290,290802,0,1,769290,-769290,769290,55384.8,1,1,769290
nj2,85224,118975,7747,364332,0.00359318592959,14280,0,70944,607,0,0,0,0,0,0,0,7140,0,111228,0,15.8029,0.310393,0,0,19664.4,0,769290,238505,0,1,769290,-769290,769290,48879.7,1,1,769290
nj3,85224,118986,7747,377422,0.003721940556973,14280,0,70944,607,0,0,0,0,0,0,0,7140,0,111239,0,15.8029,0.310393,0,0,19664.4,0,769290,238483,0,1,769290,-769290,769290,47189.6,1,1,769290
noswot,128,182,2,735,3.15504807692308,75,25,28,0,0,0,0,0,0,0,0,2,0,180,-1,0,-0.195312,0,1,1,-21,43,-5.21978,0,1,43,-21,21,-1.10442,-0.6667,0,84
nrc2rmn120w4_1_4-6-2-6,91051,19594,19160,385663,0.021617235387364,91051,0,0,120,0,48,0,0,0,18958,0,0,0,468,0,2415,345.35,500,1,241.5,0,11,0.10294,0,1,11,-1,1,0.901686,1,1,1
nrperfan,2219,1910,356,6976,0.164594683233096,2111,108,0,35,0,0,0,0,21,213,81,0,0,1560,0,10000,732.661,5,1,10000,0,7,1.07539,1,1,7,-1,1,0.203555,1,1,1
ns1111636,360822,13895,8967,568444,0.01133799147897,13200,0,347622,0,440,0,0,11,11,4400,0,4411,0,4622,0,10,0.000426803,0,1,2.5,-85,7680,6.14322,0,1,7680,-192,192,7.72362,-1,1,192
ns1116954,12648,131991,235,410582,0.024594258293089,7482,0,5166,234,111,0,0,18,0,0,0,0,0,131628,0,0,0,0,1,-1,-10,10,-0.919184,-1,1,10,-10,7,-0.20316,-1,1,10
ns1208400,2883,4289,339,81746,0.661097968029113,2880,0,3,336,228,492,0,0,396,0,0,3,0,2834,0,10,0.00728408,0,1,10,0,3,1.18419,1,1,3,-1,1,0.935525,1,0,5
ns1456591,8399,1997,1218,199862,1.19158378000386,8000,19,380,38,0,0,0,19,0,400,0,0,0,1540,0,130.268,46.6803,45.6558,0,20.6446,0,30000,5712.22,0,1,30000,-1,29953.6,1168.65,39.9717,0,29953.6
ns1631475,22696,24496,2026,116733,0.020996608511627,22470,211,15,30,0,0,0,0,0,1575,210,1,0,22680,0,1,4.40606E-05,0,1,1,-1,14,0.113815,0,1,14,-4790.94,15,-174.774,-1,0,4790.94
ns1644855,40200,40698,10300,2120696,0.129622172688574,10000,0,30200,200,0,0,0,0,0,0,0,10100,0,30398,-1,0,-0.248756,0,1,1,-10,20,4.8911,0,1,20,-20,20,-3.92696,1,1,20
ns1663818,124626,172017,631,20433649,0.095316020858825,124626,0,0,619,3311,0,0,0,0,12,0,0,0,168075,0,300,0.362284,0,1,300,-1000,2000,-632.869,-999,1,2000,-1000,1000,-2.43054,1,1,1000
ns1688347,2685,4191,88,66908,0.59458794161649,2685,0,0,88,382,0,0,0,0,0,0,0,0,3721,0,35,0.234637,0,1,35,-1000,2000,-540.813,-998,1,2000,-1000,1000,-31.8116,1,1,1000
ns1696083,7982,11063,153,384129,0.435003208090481,7982,0,0,139,1064,0,0,0,0,10,0,0,0,9850,0,55,0.192934,0,1,55,-1000,2000,-633.481,-998,1,2000,-1000,1000,-13.5597,1,1,1000
ns1758913,17956,624166,265,1283444,0.011451627677056,17822,0,134,132,606081,0,1,0,0,0,0,132,0,17820,-0.7,0,-5.56917E-05,0,0,2.33333,0,5,0.971245,1,1,5,-2741.81,1,-14.2274,1,0,2741.81
ns1760995,17956,615388,265,1854012,0.016778530462569,17822,0,134,132,606081,0,1,0,0,0,0,132,0,9042,-0.7,0,-5.56917E-05,0,0,2.33333,0,10,0.985107,1,1,10,-2741.81,1,-9.53175,1,0,2741.81
ns1766074,100,182,20,666,3.65934065934066,0,90,10,0,0,0,0,0,0,0,0,0,0,182,0,2505,985.38,882,1,7.75542,1,9,8.12088,9,1,9,-1,10,2.7027,1,1,10
ns1778858,4720,10666,75,32673,0.064900110282316,4720,0,0,75,0,0,0,16,0,0,0,0,0,10575,-732426,0,-96815.1,-22517,1,732426,0,22635700,2715.03,0,1,22635700,-1,732426,16497,1,0,732426
ns1830653,1629,2932,565,100933,2.11323663778195,1458,0,171,349,135,0,0,576,0,36,0,0,0,1836,0,1000,162.618,0,1,17.2414,-2,200,38.3997,-2,1,200,-1,290,1.10074,-1,1,290
ns1853823,213440,224526,10164,1489480,0.003108080256123,213440,0,0,0,0,0,0,0,1118,9240,0,0,0,214168,0,12000,30.1724,0,1,6,-1,10000,29.2233,0,1,10000,-32000,10,-9.2273,1,1,32000
ns1854840,135754,143616,7600,856994,0.004395642054989,135280,474,0,0,0,0,0,0,380,6840,0,0,0,136396,0,12000,33.2071,0,1,6,-1,3,0.00793783,0,1,3,-32000,10,-11.9531,1,1,32000
ns1856153,11998,35407,15,105882,0.024924367578364,11956,0,42,14,0,0,1,112,0,0,0,0,0,35280,0,1,0.00116686,0,1,1,-13.2,1000,44.136,0,0,5000,-1,998,14.6802,-0.5,0,1996
ns1904248,38458,149437,1,377258,0.006564378623878,38416,0,42,0,0,0,1,280,0,0,0,0,0,149156,0,1,0.000364033,0,1,1,-9.24102,196,2.38578,0,0,4088.58,-2,98,0.835715,-1,0,317.135
ns1905797,18192,51884,352,239700,0.025395346102906,17676,4,512,76,0,0,0,264,0,268,4,0,0,51272,0,7.1,0.330223,0.3,0,24482.8,-1,99,65.0414,49.8,0,99,-10,50,14.4463,1,0,250
ns1905800,3228,8289,147,38100,0.142393219660938,3030,3,195,39,0,0,0,69,0,96,3,0,0,8082,0,1.9,0.34392,0.19,0,105.556,-1,99,61.0806,49.25,0,99,-5,50,13.6834,1,0,66.6667
ns1952667,13264,41,41,335643,61.7190488099091,0,13264,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,1,-1,72,6912,1615.61,864,1,96,1,192,4.80219,3,1,192
ns2124243,156083,139280,67264,429032,0.001973537231585,16447,0,139636,2,0,0,62,0,0,0,0,26868,0,112348,0,6000,53.7435,0,1,300,-1,12,0.00982912,0,1,12,-1,1,-0.0836301,-0.5,0,2
ns2137859,103361,206726,1282,923682,0.004322855082561,103041,0,320,640,0,2,0,103041,0,321,0,0,0,102722,-7,2024,870.221,1024,1,404.8,0,1399,883.077,375,1,1399,-368,2048,445.972,1,1,2048
ns4-pr3,8601,2210,2030,25986,0.136709348223741,0,61,8540,0,0,0,0,0,0,0,0,1890,0,320,5,60,22.2695,20,1,12,-1,42,0.356561,0,1,42,-4,60,7.24413,1,1,60
ns4-pr9,7350,2220,2088,22176,0.135907335907336,0,42,7308,0,0,0,0,0,0,0,0,1914,0,306,5,50,16.6286,15,1,10,-1,49,0.328378,0,1,49,-4,35,5.40909,1,1,35
ns5149806,33753,65380,0,502488,0.022770281471055,33750,3,0,0,3375,5,0,0,0,0,0,0,0,62000,0,1,8.8881E-05,0,1,1,0,1,0.0516978,0,1,1,-125,1,-0.64902,1,1,125
ns894236,9666,8218,2801,41067,0.051698750936424,9666,0,0,80,0,0,0,0,0,2592,0,0,0,5546,0,1,0.0018622,0,1,1,0,1,0.00973473,0,1,1,-1,1,-0.599776,-1,1,1
ns894786,27278,16794,5805,113575,0.024792257364164,27278,0,0,69,0,0,0,0,0,5376,0,0,0,11349,0,1,0.000513234,0,1,1,0,1,0.00410861,0,1,1,-1,1,-0.704266,-1,1,1
ns903616,21582,18052,6151,91641,0.023521922058667,21582,0,0,127,0,0,0,0,0,5808,0,0,0,12117,0,1,0.00101937,0,1,1,0,1,0.00703523,0,1,1,-1,1,-0.606028,-1,1,1
ns930473,33748,23240,23240,144184,0.018383699208694,11176,0,22572,68,0,0,0,0,0,736,0,0,0,22436,0,1,0.000888942,0,1,1,0,100000,96144.6,100000,1,100000,-1,116618,15828,1,1,116618
nsr8k,38356,6284,6195,371608,0.154175572091908,32040,0,6316,0,0,0,0,0,0,0,0,0,0,6284,1500,100000000,102286,21670,0,66666.7,-813,10000000000,1591340,1,1,10000000000,-356,100000000,10558.8,1,0,100000000
nsrand-ipx,6621,735,0,223261,4.5877731850934,6620,0,1,0,331,0,0,0,0,0,0,0,0,404,0,1,0.000151035,0,1,1,0,45,4.72517,1,1,45,-18400,60,-93.5653,6,1,18400
nu120-pr3,8601,2210,2030,25986,0.136709348223741,8540,61,0,0,0,0,0,0,0,1890,0,0,0,320,5,720,27.0213,20,1,144,-1,2,0.0239819,0,1,2,-120,60,6.69953,1,1,120
nu25-pr12,5868,2313,2187,17712,0.130497401987698,5832,36,0,0,0,0,0,0,0,2025,0,0,0,288,5,250,17.0552,15,1,50,-1,7,0.0492866,0,1,7,-25,30,5.04878,1,1,30
nu60-pr9,7350,2220,2088,22176,0.135907335907336,7308,42,0,0,0,0,0,0,0,1914,0,0,0,306,5,450,18.9143,15,1,90,-1,4,0.0297297,0,1,4,-60,35,5.19697,1,1,60
nug08,1632,912,912,7296,0.490196078431373,1632,0,0,16,0,0,0,0,0,896,0,0,0,0,0,80,10.5686,4,1,40,0,1,0.0175439,0,1,1,-1,1,0.754386,1,1,1
nursesched-medium-hint03,34248,14062,2782,622800,0.129320178522644,34170,78,0,1688,4230,0,104,0,0,960,0,0,0,7080,0,279,29.1943,10,1,279,0,18,0.90741,1,1,18,-1,1,0.570135,1,1,1
nursesched-sprint02,10250,3522,1002,204000,0.565089126189388,10230,20,0,632,1410,0,40,0,0,320,0,0,0,1120,0,26,4.33541,1,1,26,0,16,0.891539,1,1,16,-1,1,0.576275,1,1,1
nw04,87482,36,36,636666,20.2157777218933,87482,0,0,36,0,0,0,0,0,0,0,0,0,0,84,10440,2747.76,2736,1,124.286,1,1,1,1,1,1,1,1,1,1,1,1
opm2-z10-s2,6250,160633,0,371243,0.036978005764694,6250,0,0,0,0,0,0,8,0,0,0,0,0,160625,-477,357,-35.1373,-22,1,477,0,2144000,106.778,0,1,1,-1,4094,276.042,1,1,4094
opm2-z10-s4,6250,160633,0,371240,0.036977706946891,6250,0,0,0,0,0,0,8,0,0,0,0,0,160625,-477,357,-33.5586,-21,1,477,0,2144000,106.778,0,1,1,-1,4094,276.523,1,1,4094
opm2-z11-s8,8019,223082,0,510283,0.028525046248142,8019,0,0,0,0,0,0,8,0,0,0,0,0,223074,-526,395,-34.2832,-19,1,526,0,2853660,102.336,0,1,1,-1,4094,257.603,1,1,4094
opm2-z12-s14,10800,319508,0,725376,0.021021208997723,10800,0,0,0,0,0,0,8,0,0,0,0,0,319500,-575,431,-39.0977,-23,1,575,0,3704830,92.7634,0,1,1,-1,4094,243.645,1,1,4094
opm2-z12-s7,10800,319508,0,725385,0.021021469815397,10800,0,0,0,0,0,0,8,0,0,0,0,0,319500,-574,431,-38.7184,-22,1,574,0,3704830,92.7634,0,1,1,-1,4094,243.903,1,1,4094
opm2-z7-s2,2023,31798,0,79762,0.123993907786103,2023,0,0,0,0,0,0,8,0,0,0,0,0,31790,-333,247,-24.0316,-17,1,333,0,735392,185.016,0,1,1,-1,4094,416.378,1,1,4094
opt1217,769,64,48,1542,3.13312743823147,768,0,1,48,0,0,0,0,0,0,0,0,0,16,-1,0,-0.00130039,0,1,1,0,1,0.75,1,1,1,-1,8,2.74254,1,1,8
p0033,33,16,0,98,18.5606060606061,33,0,0,0,4,0,0,1,0,0,0,0,0,11,49,517,220.485,183,1,10.551,-2600,2700,-293.312,-5,1,2700,-400,400,-132.663,-200,1,400
p0201,201,133,0,1923,7.19335652564247,201,0,0,0,26,0,0,3,0,0,0,0,0,104,50,9600,497.015,375,1,192,-50,25,-5.59398,0,1,50,-64,64,-6.06396,-5,1,64
p0282,282,241,0,1966,2.8927930313999,282,0,0,0,176,0,0,0,0,0,0,0,0,65,1,160646,4619.2,317,1,160646,-526,34,-29.0788,1,1,526,-204,4,-27.5534,-10,1,204
p0548,548,176,0,1711,1.77401293961513,548,0,0,0,30,0,0,5,0,0,0,0,0,141,0,11000,176.637,55,1,2200,-920,10053,2742.52,73,1,10053,-9999,9999,-5.73524,1,1,9999
p100x588b,1176,688,100,2352,0.290697674418605,588,0,588,0,0,0,0,0,0,0,0,35,0,653,0,1000,380.167,500,1,1000,-55,105,0,0,1,105,-900,1,-224.75,1,1,900
p200x1188c,2376,1388,200,4752,0.144092219020173,1188,0,1188,0,0,0,0,0,0,0,0,193,0,1195,0,4998,1508.6,1004,1,4.97809,-3950,3810,0,0,1,1975,-3950,1,-987.25,1,1,3950
p2756,2756,755,0,8937,0.429502398139159,2756,0,0,0,352,0,0,7,0,0,0,0,0,396,0,11000,116.775,12,1,11000,-572,9847,2444.25,1,1,9847,-9999,9999,-5.24874,1,1,9999
p6b,462,5852,0,11704,0.432900432900433,462,0,0,0,5852,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
page-blocks.horzline.sc,5473,7896,0,93947,0.217395389099033,5473,0,0,0,0,7896,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
page-blocks.pictures.sc,5473,5503,0,66035,0.219254856220312,5473,0,0,0,0,5503,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pb-simp-nonunif,23848,1451912,4136,4366648,0.012611185873056,23848,0,0,438,0,1,69,0,0,0,0,0,0,1451404,0,1,0.00738007,0,1,1,-174,2,-0.0100888,0,1,174,-1,1,0.329921,1,1,1
pdistuchoa,500,26314,0,52628,0.4,500,0,0,0,26314,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
peg-solitaire-a3,4552,4587,1367,28387,0.135952908866388,4552,0,0,71,0,0,0,0,0,1295,0,0,0,3221,0,1,0.0081283,0,1,1,-1,1,-0.686505,-1,1,1,-3,1,0.00130341,1,1,3
pg,2700,125,100,5200,1.54074074074074,100,0,2600,0,0,0,0,0,0,0,0,0,0,125,-15,139,-4.75556,-7,1,139,878,2464,1304,1241,1,2.80638,1,1607,69.6983,48,1,1607
pg5_34,2600,225,0,7700,1.31623931623932,100,0,2500,0,0,0,0,0,0,0,0,0,0,225,-139,-1,-10.5154,-8,1,139,0,1999,171.387,0,1,1.83901,-1529,99,22.8447,50,0,1529
physiciansched3-3,79555,266227,319,1062479,0.005016499537611,72141,0,7414,0,128859,633,0,3021,6193,0,0,4,0,127517,0,1,1.25699E-05,0,1,1,-4200,5994,4.31016,1,1,5994,-1001,999,3.57077,1,0,3033.33
physiciansched6-2,111827,168336,5027,480259,0.002551243051031,109346,0,2481,0,50697,78,0,2111,5099,0,0,6,0,110345,0,1,8.94238E-06,0,1,1,-300,300,0.403942,0,1,300,-1001,600,0.328564,1,0,4004
pigeon-10,490,931,60,8150,1.78653631162454,400,0,90,0,0,0,0,1,0,60,0,0,0,870,-1000,0,-20.4082,0,1,1,0,10890,11.7938,0,1,10890,-85,1000,-1.89693,1,1,1000
pigeon-12,660,1333,72,11796,1.34078974289027,552,0,108,0,0,0,0,1,0,72,0,0,0,1260,-1000,0,-18.1818,0,1,1,0,13310,10.084,0,1,13310,-105,1000,-3.06205,1,1,1000
pigeon-13,754,1561,78,13871,1.1785106805982,637,0,117,0,0,0,0,1,0,78,0,0,0,1482,-1000,0,-17.2414,0,1,1,0,14520,9.40167,0,1,14520,-115,1000,-3.61949,1,1,1000
pigeon-19,1444,3307,114,29849,0.6250696290166,1273,0,171,0,0,0,0,1,0,114,0,0,0,3192,-1000,0,-13.1579,0,1,1,0,21780,6.68945,0,1,21780,-175,1000,-6.78167,1,1,1000
pima.sc,768,9044,0,90346,1.30072999594575,768,0,0,0,0,9044,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
piperout-08,10399,14589,166,44959,0.029634632123044,10237,138,24,32,53,0,0,0,0,26,34,24,0,14420,0,1,9.61631E-05,0,1,1,-351,17202,33.4786,0,1,17202,-8601,760,13.5643,1,1,8601
pk1,86,45,15,915,23.6434108527132,55,0,31,0,0,0,0,0,0,0,0,0,0,45,0,1,0.0116279,0,1,1,0,731,243.667,0,1,1,-1,55,27.2492,29,1,55
planar150_s,80100,13600,0,213600,0.019607843137255,66750,13350,0,0,0,0,0,250,0,0,0,0,0,13350,148,999000,167055,721,1,6750,-1,81940,346.183,0,1,81940,-1,9,1.99274,1,1,9
pp08a,240,136,64,480,1.47058823529412,64,0,176,0,0,0,0,0,0,0,0,9,0,127,0,500,75.7,2,1,500,0,500,44.6324,0,1,50,-500,1,-37.8083,1,1,500
pp08aCUTS,240,246,64,839,1.42107046070461,64,0,176,0,0,0,0,0,0,0,0,9,0,237,0,500,75.7,2,1,500,-160,500,12.8049,0,1,50,-500,1,-28.7569,-1,1,500
probportfolio,320,302,1,6620,6.85016556291391,300,0,20,0,0,0,0,0,1,0,0,0,0,301,0,48,1.63437,0,1,9.6,1,30,1.19536,1.1,0,30,0.800008,1.4996,1.13936,1.11353,0,1.87448
product_1st_phase,1794,16952,406,51174,0.168269723997405,1624,58,112,406,0,0,0,0,14616,0,0,0,0,1930,0,114,3.46377,0,1,114,-56,66,-3.5756,2,0,132,-67,10.5,-1.10824,1,0,67
proteindesign121hz512p9,159145,301,301,629449,1.31401721136693,159054,91,0,78,0,0,0,0,0,0,223,0,0,0,0,1,6.28358E-06,0,1,1,0,1,0.259136,0,1,1,-1,39424,5075.45,17,1,39424
proteindesign122trx11p8,127326,254,254,503427,1.55663105963599,127248,78,0,66,0,0,0,0,0,0,188,0,0,0,0,1,7.85386E-06,0,1,1,0,1,0.259843,0,1,1,-1,24897,2606.15,23,1,24897
protfold,1835,2112,37,23491,0.606138015027661,1835,0,0,35,49,0,2,0,0,0,0,0,0,2026,-1,0,-0.0653951,0,1,1,-1,18,-0.000473485,0,1,18,-1,1,0.163424,1,1,1
pw-myciel4,1059,8164,45,17779,0.205640368665215,1058,1,0,45,3795,0,0,0,0,0,0,0,0,4324,0,1,0.000944287,0,1,1,0,22,0.501347,0,1,22,-1,1,0.943079,1,1,1
pythago_7824,3740,14652,0,43956,0.080213903743316,3740,0,0,0,0,7326,0,0,7326,0,0,0,0,0,0,0,0,0,1,-1,1,2,1.5,2,1,2,1,1,1,1,1,1
pythago_7825,3745,14672,0,44016,0.080106809078772,3745,0,0,0,0,7336,0,0,7336,0,0,0,0,0,0,0,0,0,1,-1,1,2,1.5,2,1,2,1,1,1,1,1,1
qap10,4150,1820,1820,18200,0.240963855421687,4150,0,0,20,0,0,0,0,0,1800,0,0,0,0,0,100,11.0978,6,1,50,0,1,0.010989,0,1,1,-1,1,0.802198,1,1,1
qiu,840,1192,132,3432,0.342761265580057,48,0,792,0,0,0,0,0,0,0,0,0,0,1192,-16.947,114.034,1.19003,0,0,6.72886,0,48,0.388792,0,0,184.615,-22.23,1,0.0682517,1,0,85.5
qnet1,1541,503,332,4622,0.596292459390316,1288,129,124,48,0,4,0,0,0,160,0,124,0,167,0,1,0.0804672,0,1,1,0,45,0.481113,0,1,45,-1344,4122.94,97.96,1,0,4122.94
qnet1_o,1541,456,332,4214,0.599690335507816,1288,129,124,48,0,0,0,0,0,160,0,124,0,124,0,1,0.0804672,0,1,1,0,1,0.105263,0,1,1,-1344,4122.94,107.201,1,0,4122.94
queens-30,900,960,0,93440,10.8148148148148,900,0,0,0,0,0,0,960,0,0,0,0,0,0,-1,-1,-1,-1,1,1,8,8,8,8,1,1,1,7,1.06164,1,1,7
R4L4-MIPLIB-0.2-MIP-tree-bounds-50,11468,4768,4768,19072,0.034879665155215,7,4761,6700,0,0,0,0,0,0,0,0,4768,0,0,0,46429,1582.87,0,1,910.373,0,0,0,0,1,-1,-60,1,-14.75,1,1,60
r80x800,1600,880,80,3200,0.227272727272727,800,0,800,0,0,0,0,0,0,0,0,15,0,865,1,39,17.0269,20,1,39,-82,119,0,0,1,119,-1000,1,-249.75,1,1,1000
radiationm18-12-05,40623,40935,29703,96149,0.005781998626552,14688,11247,14688,0,0,0,0,0,0,0,3675,14688,0,22572,0,1,2.46166E-05,0,1,1,-12,0,-0.317601,0,1,12,-648,325,-37.5727,-1,1,648
radiationm40-10-02,172013,173603,126403,406825,0.001362351383123,62400,47213,62400,0,0,0,0,0,0,0,15603,62400,0,95600,0,1,5.81351E-06,0,1,1,-10,0,-0.315755,0,1,10,-3200,1601,-184.464,-1,1,3200
rail01,117527,46843,45509,392086,0.007121951041361,117527,0,0,42,1322,0,0,0,0,45467,0,0,0,12,-9.99835,0.190003,-0.0164858,0,0,99983500,0,1,0.0291185,0,1,1,-226,136,-0.125115,1,1,226
rail02,270869,95791,93088,756228,0.002914531422796,270869,0,0,41,2700,0,0,0,0,93047,0,0,0,3,-9.99456,0.933351,-0.0208958,0,0,14991800,0,1,0.0286144,0,1,1,-60,1,0.252503,1,1,60
rail03,758775,253905,249748,1728451,0.000897165997604,758775,0,0,90,4127,0,0,0,0,249658,0,0,0,30,-9.99456,0.600018,-0.0204488,0,0,14991800,0,1,0.0166086,0,1,1,-62,42,0.066592,1,1,62
rail507,63019,509,0,468878,1.46174146313375,63009,0,10,0,0,507,0,0,1,0,0,0,0,1,0.1,100,1.94586,2,0,1000,-113,9256,18.9587,1,1,9256,1,1,1,1,1,1
